assets/images/icons/ui_gym.png;Salle de sport;assets/images/pictures/pic_gym.jpg;Salle de sport entièrement équipée pour l'exercice physique.;-9.177;1;-1.254
assets/images/icons/ui_lounge.png;Espace lounge près de la piscine;assets/images/pictures/pic_longue.jpg;Piscine avec espace lounge confortable, idéal pour se détendre et se réunir.;-5.677;1;-1.754
assets/images/icons/ui_parking.png;Parking;assets/images/pictures/pic_parking.jpg;Parking sécurisé et accessible avec entrées et sorties pratiques.;-1.677;1;-10.754
assets/images/icons/ui_pool.png;Piscine;assets/images/pictures/pic_longue.jpg;Eaux turquoise calmes protégées par un récif de corail, idéales pour nager et se détendre.;4.323;1;-3.254
assets/images/icons/ui_playground.png;Aire de jeux pour enfants;assets/images/pictures/pic_playground.jpg;Aire de jeux sûre et amusante avec divers équipements pour les enfants.;8.323;1;4.846
assets/images/icons/ui_gym.png;Équipements de fitness extérieurs;assets/images/pictures/pic_gym.jpg;Zone de fitness en plein air équipée pour les exercices physiques.;-7.677;1;1.746
assets/images/icons/ui_playground.png;Espace détente;assets/images/pictures/pic_longue.jpg;Espace extérieur confortable conçu pour la relaxation.;-6.677;1;5.246
assets/images/icons/ui_playground.png;Terrain de volley-ball;assets/images/pictures/pic_longue.jpg;Terrain dédié au volley en plein air.;-1.177;1;5.246
assets/images/icons/ui_walkway.png;Sentier de promenade;assets/images/pictures/pic_playground.jpg;Chemins pittoresques pour des balades tranquilles en pleine nature.;2.823;1;7.246
assets/images/icons/ui_playground.png;Coin cheminée;assets/images/pictures/pic_longue.jpg;Espace de rassemblement avec cheminée pour des soirées chaleureuses.;3.323;1;4.246
assets/images/icons/ui_walkway.png;Amphithéâtre;assets/images/pictures/pic_longue.jpg;Lieu en plein air avec des sièges, parfait pour les événements et les spectacles.;-2.177;1;-1.754
assets/images/icons/ui_walkway.png;Sentier avec bancs de repos;assets/images/pictures/pic_playground.jpg;Chemin avec des bancs confortables pour se reposer en chemin.;-0.177;1;-4.254
assets/images/icons/ui_reception.png;Bar et hall;assets/images/pictures/pic_longue.jpg;Espace accueillant combinant un bar élégant et un hall confortable pour se détendre et socialiser.;2.023;1;-8.254
